,Unnamed: 0,name,nickname,wins,losses,draws,height,weight,reach,stance,dob,sig_str_pm,str_acc,strikes_abs_pm,sig_str_def,td_avg,td_acc,td_def,sub_avg,total_fights,birth_year,birth_month,birth_day
870,870,Mac Danzig,,21,12,1,63.0,155.0,70.0,Orthodox,1980-01-02,3.39,48.0,3.44,57.0,1.2,37.0,46.0,0.6,34,1980,1,2
871,871,Karen Darabedyan,,13,6,0,62.0,155.0,68.0,Orthodox,1986-12-18,3.43,51.0,2.62,67.0,2.14,75.0,0.0,0.0,19,1986,12,18
872,872,Beneil Dariush,,23,7,1,65.0,155.0,72.0,Southpaw,1989-05-06,3.78,49.0,2.62,57.0,2.11,38.0,82.0,0.8,31,1989,5,6
873,873,Sean Daugherty,,0,2,0,66.0,175.0,71.55608591885442,,1975-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1975,12,4
874,874,Kyle Daukaus,,17,4,1,68.0,185.0,76.0,Southpaw,1993-02-27,3.32,53.0,2.9,42.0,2.08,25.0,82.0,2.1,22,1993,2,27
875,875,Chris Daukaus,,12,7,0,69.0,205.0,76.0,Orthodox,1989-09-25,6.05,50.0,4.64,55.0,0.0,0.0,100.0,0.0,19,1989,9,25
876,876,Brian Davidson,,13,4,0,61.0,145.0,71.55608591885442,,1975-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1975,11,22
877,877,Rick Davis,The Flying Squirrel,3,1,1,64.0,155.0,71.55608591885442,Orthodox,1986-10-07,3.09,50.0,6.19,64.0,0.0,0.0,0.0,0.0,5,1986,10,7
878,878,Marcus Davis,The Irish Hand Grenade,22,11,1,65.0,170.0,70.0,Southpaw,1973-08-24,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,34,1973,8,24
879,879,LC Davis,,23,8,0,63.0,135.0,69.0,Southpaw,1980-10-28,2.04,30.0,2.1,59.0,2.27,46.0,66.0,0.2,31,1980,10,28
880,880,Phil Davis,Mr. Wonderful,17,4,1,68.0,205.0,79.0,Orthodox,1984-09-25,2.85,34.0,1.33,72.0,2.99,38.0,72.0,0.6,22,1984,9,25
881,881,Lemont Davis,,2,6,0,63.0,170.0,71.55608591885442,Orthodox,1986-10-07,0.87,54.0,1.27,55.0,1.0,50.0,0.0,1.0,8,1986,10,7
882,882,Mike Davis,,2,0,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1986,10,7
883,883,Justin Davis,Dangerous,13,16,0,66.0,205.0,71.55608591885442,,1983-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,1983,4,1
884,884,Alexis Davis,,21,11,0,61.0,135.0,68.0,Orthodox,1984-10-04,4.63,49.0,4.45,54.0,0.95,44.0,34.0,0.7,32,1984,10,4
885,885,Danny Davis,,13,11,1,68.0,170.0,71.55608591885442,,1982-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1982,7,28
886,886,Brandon Davis,Killer B,14,10,0,65.0,135.0,72.0,Orthodox,1990-05-08,4.68,35.0,4.62,58.0,0.74,42.0,57.0,0.1,24,1990,5,8
887,887,Mike Davis,Beast Boy,12,3,0,66.0,155.0,72.0,Orthodox,1992-10-07,4.73,53.0,5.23,54.0,2.4,44.0,60.0,0.8,15,1992,10,7
888,888,Hakeem Dawodu,Mean,13,4,1,63.0,145.0,73.0,Orthodox,1991-07-02,5.45,50.0,3.37,56.0,0.0,0.0,65.0,0.0,18,1991,7,2
889,889,Grant Dawson,KGD,23,3,1,65.0,155.0,72.0,Switch,1994-02-20,3.21,52.0,2.13,44.0,3.81,39.0,57.0,1.1,27,1994,2,20
890,890,Jason Day,Dooms,19,12,0,66.0,185.0,72.0,Orthodox,1981-05-19,3.61,54.0,3.46,47.0,1.13,100.0,0.0,0.0,31,1981,5,19
891,891,Martin Day,The Spartan,8,6,0,65.0,145.0,73.0,Orthodox,1988-11-10,3.97,45.0,3.79,53.0,0.72,60.0,65.0,0.5,14,1988,11,10
892,892,Angel De Anda,The Dream,18,6,0,64.0,225.0,71.55608591885442,Orthodox,1985-05-28,5.68,46.0,6.32,47.0,0.0,0.0,0.0,0.0,24,1985,5,28
893,893,Yorgan De Castro,The Mad Titan,6,3,0,66.0,250.0,74.0,Orthodox,1986-12-19,2.46,43.0,3.85,53.0,0.0,0.0,77.0,0.0,9,1986,12,19
894,894,Geraldo de Freitas,Spartan,12,6,0,62.0,135.0,72.0,Orthodox,1991-09-30,3.67,52.0,2.62,50.0,3.0,45.0,59.0,0.0,18,1991,9,30
895,895,Philip De Fries,,12,6,1,71.0,250.0,79.0,Orthodox,1986-04-21,2.3,47.0,3.0,37.0,3.29,42.0,100.0,0.6,19,1986,4,21
896,896,Chris de la Rocha,,5,3,0,69.0,250.0,80.0,Orthodox,1979-05-15,4.08,45.0,6.37,43.0,2.02,30.0,33.0,1.0,8,1979,5,15
897,897,Montana De La Rosa,,13,9,1,62.0,125.0,68.0,Orthodox,1995-02-14,2.9,37.0,3.39,45.0,1.85,33.0,68.0,0.8,23,1995,2,14
898,898,Mark De La Rosa,Bumblebee,11,5,0,61.0,135.0,65.0,Orthodox,1994-08-31,3.13,35.0,5.0,48.0,0.54,13.0,40.0,0.2,16,1994,8,31
899,899,Mike de la Torre,El Cucuy,14,7,1,66.0,145.0,71.0,Orthodox,1986-09-22,3.21,39.0,4.75,51.0,0.36,16.0,83.0,0.0,22,1986,9,22
900,900,Rodrigo de Lima,Monstro,8,3,1,62.0,155.0,71.55608591885442,Orthodox,1991-03-12,1.29,33.0,5.5,32.0,2.66,36.0,0.0,1.3,12,1991,3,12
901,901,Edilberto de Oliveira,Crocota,29,15,2,66.0,170.0,71.55608591885442,Orthodox,1982-11-22,4.12,32.0,6.79,61.0,0.0,0.0,0.0,0.0,46,1982,11,22
902,902,Johil de Oliveira,,17,15,1,61.0,170.0,71.55608591885442,Orthodox,1969-08-07,0.51,34.0,0.73,58.0,1.1,50.0,44.0,0.6,33,1969,8,7
903,903,Jorge de Oliveira,Blade,9,2,0,63.0,155.0,71.55608591885442,Orthodox,1980-01-22,1.26,31.0,4.84,48.0,0.0,0.0,22.0,0.0,11,1980,1,22
904,904,Jair De Oliveira,Mamute,6,1,0,64.0,205.0,69.0,,1996-05-09,3.98,60.0,3.45,69.0,0.0,0.0,0.0,0.0,7,1996,5,9
905,905,Isabela de Padua,Belinha,5,2,0,58.0,125.0,64.0,Orthodox,1991-09-04,1.0,35.0,2.07,50.0,2.0,66.0,0.0,1.0,7,1991,9,4
906,906,Gloria de Paula,Glorinha,6,5,0,60.0,115.0,67.0,Orthodox,1995-06-10,4.89,53.0,3.77,66.0,0.74,37.0,65.0,0.5,11,1995,6,10
907,907,Germaine de Randamie,The Iron Lady,10,5,0,64.0,135.0,71.0,Orthodox,1984-04-24,2.57,46.0,2.0,65.0,0.0,0.0,65.0,0.4,15,1984,4,24
908,908,Reinier de Ridder,RdR,21,3,0,70.0,185.0,78.0,Southpaw,1990-09-07,2.2,53.0,2.04,48.0,2.68,30.0,50.0,0.7,24,1990,9,7
909,909,Crezio de Souza,,1,2,0,64.77079303675049,170.0,71.55608591885442,Orthodox,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1986,10,7
910,910,Carl Deaton,The Anishinaabe Kid,17,7,2,62.0,155.0,69.0,Orthodox,1989-11-24,1.53,31.0,1.85,61.0,0.0,0.0,50.0,0.0,26,1989,11,24
911,911,Tom DeBlass,,9,2,0,66.0,185.0,71.55608591885442,Orthodox,1982-05-14,1.5,35.0,4.43,37.0,1.0,50.0,28.0,0.5,11,1982,5,14
912,912,Issac DeJesus,,12,7,1,64.77079303675049,145.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1986,10,7
913,913,Rafael  Del Real,,6,20,0,66.0,225.0,71.55608591885442,,1986-10-07,5.58,40.0,0.0,0.0,20.93,100.0,100.0,0.0,26,1986,10,7
914,914,Shane del Rosario,,11,2,0,70.0,250.0,71.55608591885442,Southpaw,1983-09-23,3.93,60.0,2.97,54.0,1.2,40.0,16.0,2.4,13,1983,9,23
915,915,Wallen Del Rosario,,8,2,0,59.0,125.0,67.0,Orthodox,1993-03-18,1.4,32.0,4.73,40.0,1.0,16.0,100.0,0.0,10,1993,3,18
916,916,Yadier del Valle,The Cuban Problem,10,0,0,64.0,145.0,69.0,Southpaw,1996-07-29,6.25,67.0,2.87,52.0,2.08,42.0,75.0,3.5,10,1996,7,29
917,917,Jose Delano,,16,3,0,63.0,145.0,70.0,Orthodox,1996-09-11,9.73,65.0,2.53,72.0,0.0,0.0,60.0,0.0,19,1996,9,11
918,918,Humberto DeLeon,,7,7,0,64.77079303675049,135.0,71.55608591885442,,1989-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1989,11,12
919,919,Rolando Delgado,Roli,11,6,1,69.0,155.0,77.0,Orthodox,1981-11-22,1.56,40.0,1.83,62.0,1.17,22.0,0.0,3.5,18,1981,11,22
920,920,Israel Delgado,,0,2,0,65.0,155.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1986,10,7
921,921,Jose Delgado,,10,2,0,66.0,145.0,74.0,Switch,1998-04-21,8.22,54.0,5.44,47.0,1.81,42.0,60.0,0.0,12,1998,4,21
922,922,Ante Delija,Walking Trouble,26,7,0,69.0,239.0,78.0,Orthodox,1990-08-07,4.81,45.0,2.65,38.0,0.0,0.0,0.0,0.0,33,1990,8,7
923,923,Jack Della Maddalena,,18,3,0,66.0,170.0,73.0,Switch,1996-09-10,5.57,51.0,3.84,63.0,0.13,10.0,64.0,0.1,21,1996,9,10
924,924,Roland Delorme,,9,5,1,64.0,135.0,71.0,Orthodox,1983-12-18,2.28,44.0,4.32,40.0,2.51,34.0,42.0,1.6,15,1983,12,18
925,925,Jon Delos Reyes,The Heat,8,5,0,61.0,125.0,67.0,Orthodox,1987-08-19,2.99,38.0,4.14,51.0,3.2,83.0,55.0,1.9,13,1987,8,19
926,926,Jason DeLucia,,33,21,1,66.0,190.0,71.55608591885442,Southpaw,1969-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,1969,7,24
927,927,Justin DeMoney,,15,7,1,64.77079303675049,170.0,71.55608591885442,,1985-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1985,7,1
928,928,Vanessa Demopoulos,Lil Monster,11,8,0,57.0,125.0,59.0,Orthodox,1988-09-22,3.37,39.0,5.39,41.0,0.32,9.0,26.0,0.4,19,1988,9,22
929,929,Chris Dempsey,,11,5,0,65.0,185.0,72.0,Orthodox,1987-09-08,2.25,32.0,2.82,65.0,2.64,23.0,16.0,0.0,16,1987,9,8
930,930,Nick Denis,The Ninja of Love,11,3,0,62.0,135.0,71.55608591885442,Orthodox,1983-10-11,6.54,53.0,5.42,36.0,2.8,100.0,80.0,0.0,14,1983,10,11
931,931,Thomas Denny,The Wildman,27,21,1,65.0,170.0,71.55608591885442,Orthodox,1971-04-19,2.36,45.0,4.69,40.0,1.48,17.0,42.0,1.5,49,1971,4,19
932,932,Robert Densley,The Wrecker,9,10,0,64.0,155.0,71.55608591885442,,1986-10-07,1.81,47.0,0.4,60.0,0.0,0.0,50.0,0.0,19,1986,10,7
933,933,Jason Dent,Dynamite,22,13,0,65.0,155.0,71.0,Orthodox,1980-06-12,2.01,39.0,3.7,62.0,0.0,0.0,26.0,1.4,35,1980,6,12
934,934,Mackenzie Dern,,16,5,0,59.0,115.0,63.0,Orthodox,1993-03-24,3.47,41.0,3.93,51.0,0.93,18.0,37.0,1.1,21,1993,3,24
935,935,Booker DeRousse,,6,5,0,68.0,205.0,71.55608591885442,,1981-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1981,3,23
936,936,Tony DeSouza,,11,4,0,66.0,170.0,70.0,Southpaw,1974-07-26,1.12,52.0,1.57,41.0,2.25,42.0,40.0,1.5,15,1974,7,26
937,937,Robelis Despaigne,The Big Boy,5,2,0,73.0,265.0,84.0,Orthodox,1988-09-09,2.11,59.0,2.54,46.0,0.0,0.0,50.0,0.0,7,1988,9,9
938,938,Cory Devela,The One,16,7,0,55.0,185.0,71.55608591885442,Orthodox,1984-08-05,4.07,41.0,4.0,47.0,1.07,12.0,62.0,0.0,23,1984,8,5
939,939,John Devine,,6,4,0,64.77079303675049,170.0258818140174,71.55608591885442,,1978-01-17,1.52,18.0,2.28,57.0,0.0,0.0,0.0,0.0,10,1978,1,17
940,940,Edwin DeWees,Babyface,38,17,1,67.0,185.0,71.55608591885442,Orthodox,1982-08-07,1.53,33.0,6.19,39.0,2.18,66.0,0.0,3.3,56,1982,8,7
941,941,Alessio Di Chirico,Manzo,13,7,0,66.0,185.0,74.0,Orthodox,1989-12-12,3.32,39.0,3.44,61.0,1.46,39.0,83.0,0.0,20,1989,12,12
942,942,Micol Di Segni,,7,3,0,58.0,115.0,60.0,Orthodox,1987-12-29,7.47,40.0,5.87,33.0,0.0,0.0,37.0,0.0,10,1987,12,29
943,943,Cyrille Diabate,The Snake,19,10,1,72.0,205.0,81.0,Southpaw,1973-10-06,4.06,71.0,1.78,60.0,1.17,83.0,53.0,0.2,30,1973,10,6
944,944,Thomas Diagne,,6,6,1,67.0,154.0,71.55608591885442,,1983-09-03,4.53,48.0,4.53,63.0,2.0,100.0,66.0,0.0,13,1983,9,3
945,945,Marc Diakiese,Bonecrusher,17,7,0,65.0,155.0,73.0,Orthodox,1993-03-16,2.54,40.0,2.64,52.0,3.29,43.0,66.0,0.0,24,1993,3,16
946,946,Tyler Diamond,,9,1,0,62.0,145.0,69.0,Orthodox,1991-03-18,3.4,47.0,2.53,44.0,3.0,75.0,70.0,0.0,10,1991,3,18
947,947,Blood Diamond,,3,3,0,66.0,170.0,76.0,Switch,1988-07-10,3.12,55.0,2.17,48.0,0.0,0.0,73.0,0.0,6,1988,7,10
948,948,Eldo Xavier Dias,,0,1,0,66.0,180.0,71.55608591885442,,1964-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1964,7,16
949,949,Rafael Dias,,17,12,2,64.0,145.0,71.55608591885442,Orthodox,1979-10-20,1.13,27.0,2.19,60.0,3.17,47.0,100.0,1.2,31,1979,10,20
950,950,Hacran Dias,Barnabe,23,6,1,63.0,155.0,69.0,Orthodox,1984-06-16,2.08,41.0,3.31,55.0,2.5,39.0,76.0,0.5,30,1984,6,16
951,951,Victor Dias,Crazy Horse,11,3,0,61.0,125.0,69.0,Orthodox,1990-12-26,2.87,44.0,5.8,55.0,5.0,41.0,0.0,0.0,14,1990,12,26
952,952,Luis Felipe Dias,,17,5,0,65.0,185.0,74.0,,1995-01-17,1.77,38.0,2.7,52.0,6.24,57.0,66.0,1.6,22,1995,1,17
953,953,Magno Dias,The Violence,6,2,0,60.0,135.0,67.0,,1995-11-30,2.44,45.0,7.32,50.0,1.41,33.0,0.0,1.4,8,1995,11,30
954,954,Nick Diaz,,26,10,2,67.0,170.0,76.0,Southpaw,1983-08-02,5.71,42.0,3.84,59.0,1.28,32.0,60.0,1.0,38,1983,8,2
955,955,Nate Diaz,,22,13,0,66.0,170.0,76.0,Southpaw,1985-04-16,4.57,45.0,3.77,52.0,1.05,30.0,41.0,1.3,35,1985,4,16
956,956,Michael Diaz,,1,2,0,64.77079303675049,260.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1986,10,7
957,957,Ryan Diaz,,13,14,0,64.77079303675049,145.0,71.55608591885442,,1979-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1979,2,6
958,958,Adrian Diaz,,11,4,1,65.0,145.0,71.55608591885442,Southpaw,1988-04-26,0.48,42.0,3.84,51.0,2.4,50.0,0.0,0.0,16,1988,4,26
959,959,Ozzy Diaz,,10,3,0,70.0,185.0,79.0,Orthodox,1990-11-22,6.44,50.0,7.23,59.0,0.0,0.0,50.0,0.0,13,1990,11,22
960,960,Juan Diaz,Pegajoso,15,1,1,63.0,135.0,69.0,Orthodox,1998-06-03,5.82,39.0,5.02,60.0,3.01,33.0,0.0,0.0,17,1998,6,3
961,961,Mark Dickman,Tricky,11,3,0,64.0,145.0,71.55608591885442,,1984-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1984,7,19
962,962,Josh Diekmann,The Freight Train,15,8,1,59.0,246.0,71.55608591885442,,1976-10-09,0.28,5.0,8.17,25.0,0.0,0.0,0.0,0.0,24,1976,10,9
963,963,Kyle Dietz,,5,2,0,63.0,135.0,71.55608591885442,Orthodox,1986-04-29,1.82,45.0,2.08,62.0,0.0,0.0,0.0,0.0,7,1986,4,29
964,964,Seth Dikun,,9,8,0,65.0,135.0,69.0,Orthodox,1980-08-05,1.45,26.0,2.18,55.0,0.0,0.0,45.0,0.9,17,1980,8,5
965,965,TJ Dillashaw,,18,5,0,61.0,135.0,67.0,Orthodox,1986-02-07,5.09,41.0,3.47,62.0,1.56,30.0,77.0,0.8,23,1986,2,7
966,966,Ralph Dillon,Rage,0,2,1,68.0,205.0,71.55608591885442,Orthodox,1986-10-07,0.34,14.0,0.69,60.0,0.0,0.0,0.0,0.0,3,1986,10,7
967,967,Drew Dimanlig,,3,4,0,64.77079303675049,185.0,71.55608591885442,,1986-10-07,3.7,73.0,3.17,20.0,0.0,0.0,0.0,0.0,7,1986,10,7
968,968,Ding Meng,The Assassin,34,9,0,68.0,170.0,73.0,Orthodox,1994-09-27,3.4,50.0,3.87,48.0,1.0,50.0,0.0,0.0,43,1994,9,27
969,969,Rodolfo Marques Diniz,,23,9,1,61.0,135.0,71.55608591885442,,1984-01-23,1.08,32.0,2.36,33.0,0.0,0.0,50.0,1.8,33,1984,1,23
970,970,Jhonata Diniz,,9,2,0,70.0,254.0,79.0,Orthodox,1991-06-23,3.89,56.0,3.62,56.0,0.0,0.0,70.0,0.0,11,1991,6,23
971,971,Helio Dipp,,6,3,0,71.0,185.0,71.55608591885442,Orthodox,1979-12-12,0.6,25.0,1.8,62.0,0.0,0.0,50.0,0.0,9,1979,12,12
972,972,Rico DiSciullo,,9,2,1,63.0,135.0,71.55608591885442,Orthodox,1986-10-12,1.71,33.0,4.41,56.0,0.0,0.0,0.0,0.0,12,1986,10,12
973,973,Matt Dixon,Magic,9,1,0,65.0,170.0,75.0,Switch,1995-10-09,1.97,43.0,4.56,37.0,3.06,30.0,0.0,0.0,10,1995,10,9
974,974,John Dixson,Big John,15,22,0,66.0,275.0,71.55608591885442,Orthodox,1961-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1961,10,15
975,975,Anthony Do,,4,2,0,59.0,125.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1986,10,7
976,976,Russell Doane,,15,8,0,62.0,135.0,70.0,Orthodox,1986-08-13,1.75,40.0,1.68,53.0,2.11,45.0,52.0,0.8,23,1986,8,13
977,977,Drew Dober,,28,15,1,63.0,155.0,70.0,Southpaw,1988-10-19,4.52,41.0,4.34,52.0,0.63,16.0,58.0,0.1,44,1988,10,19
978,978,Shana Dobson,Danger,4,5,0,61.0,125.0,69.0,Orthodox,1989-03-30,3.34,37.0,5.2,50.0,0.84,50.0,14.0,0.0,9,1989,3,30
979,979,AJ Dobson,,7,3,1,67.0,185.0,76.0,Orthodox,1992-01-18,4.29,46.0,5.31,46.0,1.67,75.0,65.0,0.3,11,1992,1,18
980,980,David Dodd,,4,7,0,68.0,200.0,71.55608591885442,Orthodox,1973-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1973,9,22
981,981,John Dodson,The Magician,22,12,0,58.0,135.0,66.0,Orthodox,1984-09-26,3.2,40.0,3.58,61.0,0.71,28.0,82.0,0.0,34,1984,9,26
982,982,Joe Doerksen,El Dirte,51,16,0,66.0,185.0,75.0,Orthodox,1977-10-09,1.43,42.0,2.79,50.0,2.02,33.0,33.0,2.3,67,1977,10,9
983,983,Mike Dolce,Skull Cracker,5,10,0,66.0,185.0,71.55608591885442,,1976-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1976,4,15
984,984,Roman Dolidze,,15,4,0,68.0,185.0,76.0,Orthodox,1988-07-15,3.41,41.0,3.72,48.0,0.99,39.0,26.0,0.8,19,1988,7,15
985,985,Cameron Dollar,,11,5,0,66.0,155.0,71.55608591885442,Orthodox,1987-05-12,5.04,38.0,2.94,61.0,0.0,0.0,0.0,0.0,16,1987,5,12
986,986,CB Dollaway,The Doberman,17,9,0,68.0,185.0,76.0,Orthodox,1983-08-10,2.65,47.0,2.58,54.0,3.55,54.0,62.0,1.2,26,1983,8,10
987,987,Dennis Dombrow,,7,5,1,64.77079303675049,145.0,71.55608591885442,,1986-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1986,3,17
988,988,OJ Dominguez,,0,1,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1986,10,7
989,989,John Donaldson,J.T.,2,2,0,63.0,145.0,71.55608591885442,,1992-07-09,1.21,23.0,4.22,51.0,0.0,0.0,0.0,0.0,4,1992,7,9
990,990,Daniil Donchenko,,14,2,0,66.0,170.0,71.0,Orthodox,2001-08-04,7.15,60.0,2.57,72.0,0.77,33.0,75.0,0.0,16,2001,8,4
991,991,Dong Huaxiang,,12,3,0,58.0,115.0,61.0,Switch,1998-08-21,3.5,59.0,3.13,65.0,4.0,44.0,100.0,0.0,15,1998,8,21
992,992,Cody Donovan,Donnybrook,8,5,0,69.0,205.0,74.0,Orthodox,1981-02-20,5.61,59.0,5.44,45.0,1.67,28.0,0.0,1.7,13,1981,2,20
993,993,Houston Dorr,,1,2,0,67.0,210.0,71.55608591885442,Orthodox,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1986,10,7
994,994,Rafael Dos Anjos,,32,17,0,63.0,170.0,70.0,Southpaw,1984-10-26,3.48,47.0,3.23,60.0,1.95,35.0,54.0,0.6,49,1984,10,26
995,995,Junior Dos Santos,Cigano,21,9,0,70.0,238.0,77.0,Orthodox,1984-01-30,4.49,47.0,3.33,56.0,0.3,50.0,81.0,0.1,30,1984,1,30
996,996,Geronimo dos Santos,Mondragon,39,19,0,69.0,264.0,71.55608591885442,Orthodox,1980-08-17,1.09,33.0,8.73,41.0,0.0,0.0,33.0,0.0,58,1980,8,17
997,997,Antonio Dos Santos,Junior Alpha,6,4,0,65.0,185.0,71.55608591885442,Orthodox,1988-07-21,5.4,51.0,3.94,43.0,0.0,0.0,100.0,0.0,10,1988,7,21
998,998,Anderson Dos Santos,Berinja,21,9,0,60.0,135.0,70.0,Orthodox,1985-07-24,2.7,25.0,5.37,49.0,0.98,14.0,66.0,0.7,30,1985,7,24
999,999,Acacio Dos Santos,Pequeno,14,5,0,70.0,205.0,79.0,Orthodox,1991-09-29,1.27,41.0,1.4,43.0,0.0,0.0,31.0,0.0,19,1991,9,29
1000,1000,Rayanne dos Santos,,14,9,0,57.0,115.0,62.0,Orthodox,1995-06-08,4.57,40.0,6.47,59.0,0.5,14.0,80.0,0.0,23,1995,6,8
1001,1001,Felipe dos Santos,Lipe Detona,8,3,1,62.0,125.0,70.0,Orthodox,2000-09-11,3.75,39.0,3.8,41.0,0.0,0.0,20.0,0.5,12,2000,9,11
1002,1002,Tiago dos Santos e Silva,Trator,20,7,1,64.0,145.0,70.0,Orthodox,1987-04-12,3.69,35.0,4.23,59.0,0.63,11.0,33.0,0.3,28,1987,4,12
1003,1003,Oleksandr Doskalchuk,,10,2,0,61.0,125.0,71.55608591885442,Southpaw,1990-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1990,3,13
1004,1004,David Douglas,Tarzan,9,7,0,66.0,155.0,71.55608591885442,,1981-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1981,8,16
1005,1005,Damion Douglas,,4,1,0,64.77079303675049,170.0,71.55608591885442,,1982-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1982,8,16
1006,1006,Lerryan Douglas,Gunslinger,13,5,0,64.0,145.0,72.0,Orthodox,1995-04-27,11.67,87.0,5.0,66.0,0.0,0.0,0.0,0.0,18,1995,4,27
1007,1007,Cedric Doumbe,,2,0,0,65.0,170.0,71.55608591885442,,1992-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1992,8,13
1008,1008,John Dowdy,,0,1,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1986,10,7
1009,1009,Jordan Dowdy,,4,3,0,64.77079303675049,170.0,71.55608591885442,,1986-10-07,2.11,44.0,2.63,50.0,0.0,0.0,0.0,0.0,7,1986,10,7
1010,1010,Danny Downes,,8,3,0,66.0,155.0,72.0,Orthodox,1986-04-08,1.66,34.0,3.53,37.0,0.0,0.0,37.0,0.5,11,1986,4,8
1011,1011,Derek Downey,,11,4,0,67.0,185.0,71.55608591885442,Orthodox,1980-04-27,0.32,100.0,3.36,12.0,2.4,16.0,0.0,0.0,15,1980,4,27
1012,1012,John Doyle,The Iron Bull,11,22,1,66.0,205.0,71.55608591885442,Orthodox,1976-11-21,3.5,44.0,10.51,27.0,0.0,0.0,0.0,0.0,34,1976,11,21
1013,1013,Edson Drago,,11,7,0,70.0,220.0,71.55608591885442,Orthodox,1977-08-29,1.16,40.0,2.39,36.0,0.0,0.0,55.0,0.0,18,1977,8,29
1014,1014,Jimmy Drago,,7,3,1,65.0,170.0,71.0,Orthodox,1995-02-18,3.8,29.0,5.6,65.0,1.0,50.0,0.0,0.0,11,1995,2,18
1015,1015,Anthony Drilich,,8,2,0,60.0,125.0,65.0,Southpaw,1994-03-17,5.8,31.0,5.07,40.0,0.0,0.0,55.0,0.0,10,1994,3,17
1016,1016,Kyle Driscoll,KD,12,3,0,66.0,145.0,74.0,Orthodox,1994-09-23,2.73,32.0,2.6,58.0,2.0,18.0,0.0,0.0,15,1994,9,23
1017,1017,Chris Drumm,,0,1,1,63.0,145.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1986,10,7
1018,1018,Tomasz Drwal,Gorilla,21,5,1,67.0,205.0,76.0,Orthodox,1982-01-22,3.29,38.0,2.26,57.0,3.55,60.0,82.0,0.4,27,1982,1,22
1019,1019,Robert Drysdale,,7,0,1,69.0,205.0,71.55608591885442,Orthodox,1981-10-05,0.0,0.0,0.0,0.0,7.32,100.0,0.0,21.9,8,1981,10,5
1020,1020,Dricus Du Plessis,Stillknocks,23,3,0,67.0,185.0,76.0,Switch,1994-01-14,5.18,48.0,4.33,52.0,2.22,51.0,34.0,0.7,26,1994,1,14
1021,1021,Hugo Duarte,,6,3,0,66.0,240.0,71.55608591885442,Orthodox,1968-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1968,8,9
1022,1022,Antonio Duarte,Tigre,19,7,0,62.0,135.0,71.55608591885442,,1987-03-10,4.55,40.0,4.18,57.0,0.0,0.0,60.0,0.0,26,1987,3,10
1023,1023,Joe Duarte,,10,4,0,64.77079303675049,155.0,71.55608591885442,,1977-01-25,2.27,38.0,4.0,53.0,3.0,50.0,69.0,1.0,14,1977,1,25
1024,1024,Yuneisy Duben,,6,1,1,59.0,125.0,65.0,Orthodox,1996-07-08,13.53,48.0,10.75,53.0,0.0,0.0,0.0,0.0,8,1996,7,8
